register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date
﻿99400603247,"Parada de taxis * Av Joan XXIII, 9999",,,2018-07-10T16:09:19+02:00,2024-08-02T14:17:22.295462+02:00,,,244209,Av Joan XXIII,9999,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426588.737615207,4581677.375012058,41.38327384346986,2.1220101487875778,,,
﻿99400603254,"Parada de taxis * Pg Potosí, 2",,,2018-07-10T16:09:20+02:00,2024-08-02T15:24:40.268057+02:00,,,701357,Pg Potosí,2,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432991.68507011875,4588197.30577526,41.44255573267542,2.197858977893982,,,
﻿99400603272,"Parada de taxis * Pl Catalunya, 14",,,2018-07-10T16:09:20+02:00,2024-08-02T15:25:16.869609+02:00,,,074404,Pl Catalunya,14,,07,la Dreta de l'Eixample,02,Eixample,08010,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430691.8416451976,4582071.857028526,41.38719076076263,2.1710325780228747,,,
﻿99400603275,"Parada de taxis * Pg Marítim de la Barceloneta, 39",,,2018-07-10T16:09:20+02:00,2024-08-02T15:32:23.220880+02:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,39,,03,la Barceloneta,01,Ciutat Vella,08003,Barcelona,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432842.3647833609,4581859.124538454,41.38545714894398,2.196775251071366,,,
﻿99400603132,"Parada de taxis * Pg Zona Franca, 45",,,2018-07-10T16:09:19+02:00,2024-08-02T15:25:05.255436+02:00,,,369408,Pg Zona Franca,45,,12,la Marina del Prat Vermell,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428368.38301095355,4578406.192333884,41.353971861058454,2.143678611348033,,,
﻿99400603137,"Parada de taxis * C Muntaner, 227",,,2018-07-10T16:09:19+02:00,2024-08-02T14:45:24.535395+02:00,,,223606,C Muntaner,227,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428868.70119298407,4582895.019618466,41.39444553471891,2.1491323248378587,,,
﻿99400603139,"Parada de taxis * C Almogàvers, 125",,,2018-07-10T16:09:19+02:00,2024-08-02T14:20:32.396798+02:00,,,011200,C Almogàvers,125,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432324.11255022674,4583207.46427971,41.39755784107093,2.1904267366879697,,,
﻿99400603140,"Parada de taxis * Pl Catalunya, 6",,,2018-07-10T16:09:19+02:00,2024-08-02T14:45:58.264433+02:00,,,074404,Pl Catalunya,6,,07,la Dreta de l'Eixample,02,Eixample,08002,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430521.75030395575,4582045.790247977,41.38694131247512,2.169001377447119,,,
﻿99400603143,"Parada de taxis * C Ciutat de Granada, 143",,,2018-07-10T16:09:19+02:00,2024-08-02T14:26:54.473640+02:00,,,148704,C Ciutat de Granada,143,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432402.56965590443,4583864.336888436,41.40348070239724,2.1912918455315573,,,
﻿99400603144,"Parada de taxis * C Fernando Pessoa, 47",,,2018-07-10T16:09:19+02:00,2024-08-02T14:29:59.477556+02:00,,,701334,C Fernando Pessoa,47,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432576.9950774027,4588278.271904324,41.443250247925874,2.192886254963205,,,
﻿99400603147,"Parada de taxis * Pg Manuel Girona, 29",,,2018-07-10T16:09:19+02:00,2024-08-02T15:24:12.344167+02:00,,,193108,Pg Manuel Girona,29,,23,Sarrià,05,Sarrià-Sant Gervasi,08034,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426745.6709040575,4582529.478731411,41.39096268508938,2.123783805264677,,,
﻿99400603151,"Parada de taxis * C Mallorca, 220",,,2018-07-10T16:09:19+02:00,2024-08-02T14:41:49.250925+02:00,,,191204,C Mallorca,220,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429737.9048175516,4582552.597140894,41.39143786534027,2.1595683245299093,,,
﻿99400603153,"Parada de taxis * C Aragó, 278",,,2018-07-10T16:09:19+02:00,2024-08-02T14:20:51.486970+02:00,,,018505,C Aragó,278,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430223.11608010146,4582657.016222614,41.392420574383294,2.1653594983828777,,,
﻿99400603154,"Parada de taxis * C Aragó, 73",,,2018-07-10T16:09:19+02:00,2024-08-02T14:21:16.349128+02:00,,,018505,C Aragó,73,,09,la Nova Esquerra de l'Eixample,02,Eixample,08015,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428952.8146819343,4581444.133793483,41.381385367294364,2.1503085400094295,,,
﻿99400603045,"Parada de taxis * C Rector Triadó, 106",,,2018-07-10T16:09:18+02:00,2024-08-02T14:34:49.499935+02:00,,,246703,C Rector Triadó,106,,15,Hostafrancs,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428272.9893315846,4581255.642489628,41.37962737741122,2.142201323150908,,,
﻿99400603015,"Parada de taxis * C Lepant, 385",,,2018-07-10T16:09:18+02:00,2024-08-02T14:39:47.888305+02:00,,,178308,C Lepant,385,,33,el Baix Guinardó,07,Horta-Guinardó,08025,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430602.2480005586,4584571.848624418,41.409699626407786,2.169674543968007,,,
﻿99400603018,"Parada de taxis * C Aribau, 149",,,2018-07-10T16:09:18+02:00,2024-08-02T14:21:25.666184+02:00,,,023403,C Aribau,149,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429262.869405589,4582689.835702901,41.39263228478899,2.153870808999861,,,
﻿99400603022,"Parada de taxis * C Nicaragua, 146",,,2018-07-10T16:09:18+02:00,2024-08-02T14:45:39.980813+02:00,,,227800,C Nicaragua,146,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427802.49272045423,4582120.948944841,41.38737877798391,2.136472060285455,,,
﻿99400603024,"Parada de taxis * Pg Gràcia, 126",,,2018-07-10T16:09:18+02:00,2024-08-02T15:23:47.138319+02:00,,,148307,Pg Gràcia,126,,31,la Vila de Gràcia,06,Gràcia,08008,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429637.9926417323,4583255.007267726,41.39775549023173,2.1582917479694763,,,
﻿99400603050,"Parada de taxis * C Sant Adrià, 119",,,2018-07-10T16:09:18+02:00,2024-08-02T14:35:35.812235+02:00,,,295709,C Sant Adrià,119,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,433578.0865205511,4587487.695803084,41.43621323100903,2.204956010789475,,,
﻿99400603060,"Parada de taxis * C Àvila, 1",,,2018-07-10T16:09:18+02:00,2024-08-02T14:22:00.474785+02:00,,,029206,C Àvila,1,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,433074.3293446063,4582783.048569349,41.393798030029814,2.199447271838397,,,
﻿99400603155,"Parada de taxis * Av Borbó, 5",,,2018-07-10T16:09:19+02:00,2024-08-02T14:09:59.924455+02:00,,,045701,Av Borbó,5,,44,Vilapicina i la Torre Llobeta,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431147.6113233263,4586430.17562123,41.42648382802925,2.175987483048392,,,
﻿99400603156,"Parada de taxis * C Aragó, 585",,,2018-07-10T16:09:19+02:00,2024-08-02T14:21:09.385357+02:00,,,018505,C Aragó,585,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08026,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431940.0020480942,4584367.6298875585,41.407974680431806,2.1857018133226482,,,
﻿99400603163,"Parada de taxis * C València, 543",,,2018-07-10T16:09:19+02:00,2024-08-02T14:50:24.827363+02:00,,,350308,C València,543,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431631.0630724973,4584252.185950995,41.40690869660506,2.1820189412333066,,,
﻿99400603167,"Parada de taxis * Av Madrid, 178",,,2018-07-10T16:09:19+02:00,2024-08-02T14:17:30.873241+02:00,,,187207,Av Madrid,178,,18,Sants,03,Sants-Montjuïc,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427429.50450689014,4581375.000144644,41.38062675188467,2.1321007184942724,,,
﻿99400603170,"Parada de taxis * C Equador, 8",,,2018-07-10T16:09:19+02:00,2024-08-02T14:29:17.449448+02:00,,,107004,C Equador,8,,18,Sants,03,Sants-Montjuïc,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428241.9245130823,4581820.784967478,41.38471463497791,2.1417629279635673,,,
﻿99400603176,"Parada de taxis * Av Marquès de l'Argentera, 6",,,2018-07-10T16:09:19+02:00,2024-08-02T14:17:54.191611+02:00,,,198203,Av Marquès de l'Argentera,6,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431858.0233749755,4581747.469431134,41.384368725689114,2.1850159352130336,,,
﻿99400603105,"Parada de taxis * C Vila i Vilà, 71",,,2018-07-10T16:09:18+02:00,2024-08-02T14:50:35.857712+02:00,,,361009,C Vila i Vilà,71,,11,el Poble-sec,03,Sants-Montjuïc,08004,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430538.8664325038,4580617.375193228,41.37407749440718,2.1693698007945086,,,
﻿99400603107,"Parada de taxis * Pg Gràcia, 66",,,2018-07-10T16:09:18+02:00,2024-08-02T15:23:55.379155+02:00,,,148307,Pg Gràcia,66,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430120.9130606472,4582718.367602953,41.39296427205751,2.1641300366196186,,,
﻿99400603108,"Parada de taxis * C Torras i Pujalt, 11",,,2018-07-10T16:09:18+02:00,2024-08-02T14:37:01.499816+02:00,,,339203,C Torras i Pujalt,11,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427647.0319028731,4583649.686997959,41.401133527760734,2.134430208081939,,,
﻿99400603109,"Parada de taxis * C Consell de Cent, 340",,,2018-07-10T16:09:18+02:00,2024-08-02T14:27:23.349226+02:00,,,089004,C Consell de Cent,340,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430496.67740572954,4582732.995537685,41.39312858249495,2.1686226683955376,,,
﻿99400603112,"Parada de taxis * C Rambla, 91",,,2018-07-10T16:09:18+02:00,2024-08-02T14:34:37.037563+02:00,,,034308,C Rambla,91,,01,el Raval,01,Ciutat Vella,08002,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430781.84488479455,4581515.431477067,41.38218695620457,2.172172531284643,,,
﻿99400603129,"Parada de taxis * Av Rius i Taulet, 2",,,2018-07-10T16:09:19+02:00,2024-08-02T14:19:44.954394+02:00,,,284101,Av Rius i Taulet,2,,11,el Poble-sec,03,Sants-Montjuïc,08004,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429340.6051112295,4580494.261146776,41.37286433198268,2.1550565828258343,,,
﻿99400603075,"Parada de taxis * C Diputació, 258",,,2018-07-10T16:09:18+02:00,2024-08-02T14:28:27.402644+02:00,,,100800,C Diputació,258,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430397.2604283822,4582460.021180506,41.39066139439522,2.167464963754001,,,
﻿99400603078,"Parada de taxis * C Rector Triadó, 106",,,2018-07-10T16:09:18+02:00,2024-08-02T14:34:55.710747+02:00,,,246703,C Rector Triadó,106,,15,Hostafrancs,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428271.8813437313,4581249.198552289,41.37956924046998,2.1421888365872643,,,
﻿99400603079,"Parada de taxis * C Planella, 32",,,2018-07-10T16:09:18+02:00,2024-08-02T14:31:45.232290+02:00,,,259705,C Planella,32,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427098.51309669274,4584274.865783233,41.406714690041795,2.1277936232757035,,,
﻿99400603051,"Parada de taxis * Pl Virrei Amat, 9",,,2018-07-10T16:09:18+02:00,2024-08-02T15:25:40.629744+02:00,,,366501,Pl Virrei Amat,9,,44,Vilapicina i la Torre Llobeta,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431072.4509670187,4586849.967515302,41.43025829320771,2.175040204826731,,,
﻿99400603063,"Parada de taxis * C Llull, 161",,,2018-07-10T16:09:18+02:00,2024-08-02T14:40:24.875512+02:00,,,186703,C Llull,161,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,433196.91101526027,4583478.402810416,41.400071095288965,2.20083671890302,,,
﻿99400603068,"Parada de taxis * C Casp, 2",,,2018-07-10T16:09:18+02:00,2024-08-02T14:26:39.016197+02:00,,,071600,C Casp,2,,07,la Dreta de l'Eixample,02,Eixample,08010,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430610.0714029439,4582251.765256245,41.38880408768486,2.1700340471440414,,,
﻿99400603071,"Parada de taxis * C Pau Claris, 107",,,2018-07-10T16:09:18+02:00,2024-08-02T14:31:08.980065+02:00,,,247659,C Pau Claris,107,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430475.24664855486,4582565.779164698,41.39162066703577,2.16838554163976,,,
﻿99400603073,"Parada de taxis * C Aribau, 242",,,2018-07-10T16:09:18+02:00,2024-08-02T14:21:35.252802+02:00,,,023403,C Aribau,242,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428919.26467215875,4583034.440269005,41.395705714950324,2.149720732688912,,,
﻿99400603158,"Parada de taxis * Pl Gaudí, 8",,,2018-07-10T16:09:19+02:00,2024-08-02T14:47:11.569115+02:00,,,142355,Pl Gaudí,8,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431089.072407129,4583911.769160771,41.403796395759315,2.175573845174454,,,
﻿99400603175,"Parada de taxis * C Sant Antoni Maria Claret, 356",,,2018-07-10T16:09:19+02:00,2024-08-02T14:36:20.840047+02:00,,,297001,C Sant Antoni Maria Claret,356,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08041,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431546.7876844137,4585268.8160217535,41.416057977099946,2.180895735262452,,,
﻿99400603177,"Parada de taxis * Pg Marítim de la Barceloneta, 23",,,2018-07-10T16:09:19+02:00,2024-08-02T15:24:26.204749+02:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,23,,03,la Barceloneta,01,Ciutat Vella,08003,Barcelona,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432672.0934833825,4581635.385688082,41.38342775773171,2.194763812231872,,,
﻿99400602993,"Parada de taxis * Pl Urquinaona, 6",,,2018-07-10T16:09:18+02:00,2024-08-02T15:25:35.599811+02:00,,,232902,Pl Urquinaona,6,,07,la Dreta de l'Eixample,02,Eixample,08010,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430877.066787494,4582350.378348729,41.3897152535913,2.1732159794167134,,,
﻿99400602999,"Parada de taxis * C Xuclà, 8",,,2018-07-10T16:09:18+02:00,2024-08-02T15:03:41.079576+02:00,,,368802,C Xuclà,8,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430647.6891606802,4581653.200105017,41.3834162428467,2.170552463779947,,,
﻿99400603002,"Parada de taxis * Ctra Prat, 40",,,2018-07-10T16:09:18+02:00,2024-08-02T15:04:04.316915+02:00,,,265504,Ctra Prat,40,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427470.7566074388,4579048.724866153,41.35967858440006,2.1328722842122207,,,
﻿99400603004,"Parada de taxis * Pg Maragall, 391",,,2018-07-10T16:09:18+02:00,2024-08-02T15:24:16.206748+02:00,,,194406,Pg Maragall,391,,36,la Font d'en Fargues,07,Horta-Guinardó,08032,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430155.08892462123,4586592.554835453,41.427860630665656,2.164091606475401,,,
﻿99400603005,"Parada de taxis * Pg Gràcia, 79",,,2018-07-10T16:09:18+02:00,2024-08-02T15:23:59.499664+02:00,,,148307,Pg Gràcia,79,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429959.7885976112,4582857.384213382,41.394202331088806,2.1621868402964055,,,
﻿99400603006,"Parada de taxis * Pg Fabra i Puig, 264",,,2018-07-10T16:09:18+02:00,2024-08-02T15:23:38.926626+02:00,,,119003,Pg Fabra i Puig,264,,46,el Turó de la Peira,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431047.11221282405,4586850.656503428,41.43026232379376,2.1747368893937136,,,
﻿99400603008,"Parada de taxis * C Gironella, 2",,,2018-07-10T16:09:18+02:00,2024-08-02T14:37:57.023577+02:00,,,146403,C Gironella,2,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427299.08847200323,4582776.589439997,41.39323852197462,2.1303729960601343,,,
﻿99400603016,"Parada de taxis * C Aragó, 183",,,2018-07-10T16:09:18+02:00,2024-08-02T14:20:39.217483+02:00,,,018505,C Aragó,183,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429618.13007663866,4582098.474546985,41.387337268079364,2.158188566766242,,,
﻿99400603020,"Parada de taxis * C Badajoz, 126",,,2018-07-10T16:09:18+02:00,2024-08-02T14:22:08.639629+02:00,,,030500,C Badajoz,126,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432532.59145369055,4583560.131881377,41.40075173730844,2.192881129469906,,,
﻿99400603029,"Parada de taxis * Pg Joan Borbó Comte Barcelona, 76",,,2018-07-10T16:09:18+02:00,2024-08-02T15:24:08.327550+02:00,,,224904,Pg Joan Borbó Comte Barcelona,76,,03,la Barceloneta,01,Ciutat Vella,08039,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432181.84442100977,4580784.753892861,41.37572516196628,2.188996224882225,,,
﻿99400603035,"Parada de taxis * C Pi i Margall, 41",,,2018-07-10T16:09:18+02:00,2024-08-02T14:31:31.036433+02:00,,,144306,C Pi i Margall,41,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08024,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430093.853965295,4584443.446771742,41.40849910255394,2.163607198844228,,,
﻿99400603040,"Parada de taxis * C Gran de Sant Andreu, 470",,,2018-07-10T16:09:18+02:00,2024-08-02T14:38:24.272462+02:00,,,296202,C Gran de Sant Andreu,470,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432177.907978461,4588133.986229895,41.44191710406488,2.1881254826955767,,,
﻿99400603041,"Parada de taxis * C Sancho de Ávila, 172",,,2018-07-10T16:09:18+02:00,2024-08-02T14:35:21.909214+02:00,,,311703,C Sancho de Ávila,172,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432821.11459592596,4583832.775279645,41.403231518855094,2.196302175461439,,,
﻿99400603042,"Parada de taxis * C Provença, 54",,,2018-07-10T16:09:18+02:00,2024-08-02T14:33:34.027885+02:00,,,268003,C Provença,54,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428596.992104739,4581616.629035028,41.38290747010276,2.146033193144982,,,
﻿99400603257,"Parada de taxis * C Lepant, 150",,,2018-07-10T16:09:20+02:00,2024-08-02T14:39:41.112442+02:00,,,178308,C Lepant,150,,05,el Fort Pienc,02,Eixample,08013,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431861.0760325789,4583291.759364469,41.39827795851162,2.184878708907969,,,
﻿99400603261,"Parada de taxis * C Ramon Trias Fargas, 1",,,2018-07-10T16:09:20+02:00,2024-08-02T14:34:42.958309+02:00,,,132908,C Ramon Trias Fargas,1,,03,la Barceloneta,01,Ciutat Vella,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432809.40709423396,4581906.778066872,41.385883600125624,2.1963758198524044,,,
﻿99400603267,"Parada de taxis * Pg Taulat, 280",,,2018-07-10T16:09:20+02:00,2024-08-02T15:24:56.633585+02:00,,,701278,Pg Taulat,280,,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,08019,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,434742.31476879923,4584667.664514204,41.410909408506846,2.2191944425406955,,,
